article_id,DOI,journal_name,title
49,https://doi.org/10.13129/2282-1619/mjcp-4504,MEDITERRANEAN JOURNAL OF CLINICAL PSYCHOLOGY,The Effect of an Acceptance and Commitment Therapy-Based Intervention on Executive Functioning and Risk of Suicidal Behavior in Adults with Depression
11403,https://doi.org/10.1111/famp.12948,FAMILY PROCESS,Fathering styles in a traditional culture and its association with marital relationship: A latent profile analysis with a nationally representative sample
156,https://doi.org/10.1016/j.cbpra.2023.04.001,COGNITIVE AND BEHAVIORAL PRACTICE,Single-Session Telehealth Booster for Youth Experiencing a Return of Anxiety After CBT: A Case Series
10514,https://doi.org/10.1177/13591053231224124,JOURNAL OF HEALTH PSYCHOLOGY,Prevalence of alcohol and drug use and their impact on adherence among hospitalised TB patients in South Africa
9783,https://doi.org/10.1037/pas0001295,PSYCHOLOGICAL ASSESSMENT,The Peaks and Valleys of Narcissism: The Factor Structure of Narcissistic States and Their Relations to Trait Measures
11490,https://doi.org/10.1017/S0033291723003367,PSYCHOLOGICAL MEDICINE,Dual-systems models of the genetic architecture of impulsive personality traits: neurogenetic evidence of distinct but related factors
2218,https://doi.org/10.1037/scp0000355,SPIRITUALITY IN CLINICAL PRACTICE,"The Generative Virtues of Integrating Psychology, Religion, and Spirituality: A Tribute to Everett L. Worthington Jr."
4388,https://doi.org/10.1037/pas0001330,PSYCHOLOGICAL ASSESSMENT,Cognitive Disengagement Syndrome-Clinical Interview (CDS-CI): Psychometric Support for Caregiver and Youth Versions
4244,https://doi.org/10.1037/lat0000261,JOURNAL OF LATINX PSYCHOLOGY,"""It's More Like the Girl Doesn't Really Have to Do Anything"": Hispanic College Women's Sexual Initiation Strategy Perceptions"
2767,https://doi.org/10.1037/abn0000916,JOURNAL OF PSYCHOPATHOLOGY AND CLINICAL SCIENCE,A Panel Network Analysis of Posttraumatic Stress Disorder and Obsessive-Compulsive Disorder Symptoms Across the Perinatal Period
10429,https://doi.org/10.1016/j.janxdis.2023.102805,JOURNAL OF ANXIETY DISORDERS,Predictors of clinical worsening during a discontinuation trial of serotonin reuptake inhibitors for obsessive compulsive disorder
5959,https://doi.org/10.1016/j.addbeh.2024.108090,ADDICTIVE BEHAVIORS,"Associations between e-cigarette marketing exposure and vaping nicotine and cannabis among US adults, 2021"
3185,https://doi.org/10.1037/ccp0000862,JOURNAL OF CONSULTING AND CLINICAL PSYCHOLOGY,Outcome Prediction in Psychological Therapy With Continuous Time Dynamic Modeling of Affective States and Emotion Regulation
7195,https://doi.org/10.1080/00207144.2024.2346609,INTERNATIONAL JOURNAL OF CLINICAL AND EXPERIMENTAL HYPNOSIS,Mindful Self-Hypnosis Combined with Resistance Training to Reduce Perceived Stress and Improve Other Psychological Factors in Female College Students
2654,https://doi.org/10.1080/20008066.2024.2398921,EUROPEAN JOURNAL OF PSYCHOTRAUMATOLOGY,Social support and (complex) posttraumatic stress symptom severity: does gender matter?
2693,https://doi.org/10.1037/rep0000547,REHABILITATION PSYCHOLOGY,Harmonizing Federal Interagency Traumatic Brain Injury Research Data to Examine Depression and Suicide-Related Outcomes
13398,https://doi.org/10.1080/21622965.2023.2208700,APPLIED NEUROPSYCHOLOGY-CHILD,The relationship between the use of Touch Screen Devices and interference suppression in children aged 5-11
8084,https://doi.org/10.1002/eat.24208,INTERNATIONAL JOURNAL OF EATING DISORDERS,Weight gained during treatment predicts 6-month body mass index in a large sample of patients with anorexia nervosa using ensemble machine learning
3698,https://doi.org/10.1111/famp.13053,FAMILY PROCESS,"""I remember most of my family seeing it"": The presence of others during child physical abuse, as conveyed in forensic interviews with Israeli children"
10490,https://doi.org/10.1017/S0033291723003665,PSYCHOLOGICAL MEDICINE,How does cognitive behavior therapy for dissociative seizures work? A mediation analysis of the CODES trial
12457,https://doi.org/10.1080/17437199.2023.2248222,HEALTH PSYCHOLOGY REVIEW,Mindfulness enhances cognitive functioning: a meta-analysis of 111 randomized controlled trials
5003,https://doi.org/10.1177/20551029241262883,HEALTH PSYCHOLOGY OPEN,The impact of informal care provision on the quality of life of adults caring for persons with mental health problems: A cross-sectional assessment of caregiver quality of life
4828,https://doi.org/10.1177/15500594241273287,CLINICAL EEG AND NEUROSCIENCE,Examining the Complex Mismatch Negativity in Early Phase Psychosis Using the Dual Rule Paradigm
10790,https://doi.org/10.1177/13591053231223930,JOURNAL OF HEALTH PSYCHOLOGY,Body image in patients with prostate cancer undergoing treatment with hormone therapy: Observational study using both a cross-sectional and longitudinal design
12159,https://doi.org/10.1016/j.addbeh.2023.107843,ADDICTIVE BEHAVIORS,Driving under the influence of cannabis versus alcohol: A mixed-methods study examining perceptions and related risk behaviors among US and Israeli adults
13207,https://doi.org/10.1177/10731911231174471,ASSESSMENT,Negative Mood Dysregulation Loads Strongly Onto Common Factors With Many Forms of Psychopathology: Considerations for Assessing Nonspecific Symptoms
3945,https://doi.org/10.1080/20008066.2024.2395113,EUROPEAN JOURNAL OF PSYCHOTRAUMATOLOGY,'I've got no PPE to protect my mind': understanding the needs and experiences of first responders exposed to trauma in the workplace
9995,https://doi.org/10.1177/13591053231225934,JOURNAL OF HEALTH PSYCHOLOGY,A cluster randomized controlled trial of a brief positive healthy eating intervention
1939,https://doi.org/10.1080/20008066.2024.2421614,EUROPEAN JOURNAL OF PSYCHOTRAUMATOLOGY,A pilot study of a scalable training programme for coaches delivering webSTAIR
9429,https://doi.org/10.1007/s10865-024-00471-9,JOURNAL OF BEHAVIORAL MEDICINE,A semi-structured interview is associated with bariatric surgery outcomes
5412,https://doi.org/10.17759/cpse.2024130109,CLINICAL PSYCHOLOGY AND SPECIAL EDUCATION,A Questionnaire for the Assessment of Pragmatic Competence in Children aged 5-8
7594,https://doi.org/10.1080/26895269.2024.2348698,INTERNATIONAL JOURNAL OF TRANSGENDER HEALTH,The time-lagged impact of microaggressions at work on the emotional exhaustion of transgender and gender diverse employees
11478,https://doi.org/10.1002/cpp.2942,CLINICAL PSYCHOLOGY & PSYCHOTHERAPY,Dynamic and static predictive modelling of psychotherapy outcome-Comparison of two statistical approaches
9177,https://doi.org/10.1177/15500594241234828,CLINICAL EEG AND NEUROSCIENCE,Characteristics of ADHD Symptoms and EEG Theta/Beta Ratio in Children With Sleep Disordered Breathing
2486,https://doi.org/10.1007/s10508-024-03010-4,ARCHIVES OF SEXUAL BEHAVIOR,"Observed Aspects of Mate Value and Sociosexuality Account for Mate Preferences: Data from a Large, Representative Study from Czechia"
5947,https://doi.org/10.1016/j.eatbeh.2024.101901,EATING BEHAVIORS,Attention-deficit/hyperactivity symptoms and loss of control eating in emerging adults: Role of psychological resilience
4721,https://doi.org/10.1080/07317107.2024.2392111,CHILD & FAMILY BEHAVIOR THERAPY,Parent-Child Interaction Therapy with an Autistic Child and Autistic Father: A Case Study
542,https://doi.org/10.2147/PRBM.S492692,PSYCHOLOGY RESEARCH AND BEHAVIOR MANAGEMENT,Relieving Depressive Symptoms Through Chinese Relational Culture Among Older Adults with Multimorbidity: Evidence from CHARLS
6843,https://doi.org/10.1002/jaba.1091,JOURNAL OF APPLIED BEHAVIOR ANALYSIS,Examination of clinical variables affecting resurgence: A reanalysis of 46 applications
13781,https://doi.org/10.1007/s11469-023-01022-0,INTERNATIONAL JOURNAL OF MENTAL HEALTH AND ADDICTION,The Structure and Individual Patterns of Trait Impulsivity Across Addiction Disorders: a Network Analysis
14188,https://doi.org/10.1080/19359705.2022.2118921,JOURNAL OF GAY & LESBIAN MENTAL HEALTH,The impact of sexual orientation on how men experience disordered eating and drive for muscularity
13205,https://doi.org/10.1080/00224499.2023.2215228,JOURNAL OF SEX RESEARCH,"""There is No One Way to Be Transgender and to Live Sex"": Transgender and Non-Binary Individuals' Experiences with Pornography"
7110,https://doi.org/10.1080/14753634.2024.2349446,PSYCHODYNAMIC PRACTICE,"Only listening to what we want to hear and fears of the unknown: some psychoanalytic thoughts on the Netflix series ""The Signal"" (2024)"
3631,https://doi.org/10.1037/tra0001504,PSYCHOLOGICAL TRAUMA-THEORY RESEARCH PRACTICE AND POLICY,"""Estuvimos en una hielera"": Migration Trauma and Detainment Among Newcomer Latinx Adolescents"
5225,https://doi.org/10.1002/capr.12800,COUNSELLING & PSYCHOTHERAPY RESEARCH,Feasibility of artificial intelligence-based measurement in psychotherapy practice: Patients' and clinicians' perspectives
5322,https://doi.org/10.1016/j.mhp.2024.200328,MENTAL HEALTH & PREVENTION,Schools as critical settings for mental and behavioral health efforts in the United States: Key initiatives for substantive impact
7538,https://doi.org/10.1007/s11089-024-01139-6,PASTORAL PSYCHOLOGY,Art of the Spirit: Cultural Awareness and Wellness
1975,https://doi.org/10.1007/s40617-024-01012-1,BEHAVIOR ANALYSIS IN PRACTICE,Toward Compassion in the Assessment and Treatment of Severe Problem Behavior
6535,https://doi.org/10.1002/cpp.3016,CLINICAL PSYCHOLOGY & PSYCHOTHERAPY,Dispositional Empathy Among Psychotherapists: A Latent Profile Analysis
4494,https://doi.org/10.1037/tra0001693,PSYCHOLOGICAL TRAUMA-THEORY RESEARCH PRACTICE AND POLICY,"""G-d, in you I trusted, let me never be ashamed"": Shame and Sexual Abuse Among Orthodox Jews"
6412,https://doi.org/10.1016/j.jbtep.2024.101974,JOURNAL OF BEHAVIOR THERAPY AND EXPERIMENTAL PSYCHIATRY,"Effects of positivity training on character strengths, time perspective, and self-awareness in women with depression"
14005,https://doi.org/10.1037/trm0000421,TRAUMATOLOGY,"""It's All Very Well for Politicians in Whitehall to Run a War, But They're Not on the Ground"": UK Military Veterans' Experiences of Betrayal-Based Moral Injury"
11059,https://doi.org/10.1037/ccp0000859,JOURNAL OF CONSULTING AND CLINICAL PSYCHOLOGY,"Randomized Trial of Parent-Child Interaction Therapy Improves Child-Welfare Parents' Behavior, Self-Regulation, and Self-Perceptions"
5642,https://doi.org/10.1007/s12671-024-02406-6,MINDFULNESS,"The Impact of a Single, Brief Mindfulness Intervention on Cognitive and Emotional Reactivity: An EEG Study"
7289,https://doi.org/10.1007/s10942-024-00554-1,JOURNAL OF RATIONAL-EMOTIVE AND COGNITIVE-BEHAVIOR THERAPY,"A Study on the Determinants of Undergraduates' Procrastination: Social Addiction, Negative Emotion as Mediators and Mindfulness as Moderator"
1625,https://doi.org/10.1002/capr.12848,COUNSELLING & PSYCHOTHERAPY RESEARCH,The hidden emotions of therapists: An autoethnographic exploration of working with clients who self-injure
10277,https://doi.org/10.1055/a-2186-3147,PSYCHOTHERAPIE PSYCHOSOMATIK MEDIZINISCHE PSYCHOLOGIE,Soziologische Forschung und Lehre im Kontext medizinischer Fakultäten - Ein autobiographischer Rückblick
14107,https://doi.org/10.1007/s11469-022-00911-0,INTERNATIONAL JOURNAL OF MENTAL HEALTH AND ADDICTION,Adapting and Evaluating a Strategic Disclosure Program to Address Mental Health Stigma Among Chinese
10286,https://doi.org/10.1111/famp.12963,FAMILY PROCESS,Clinical identification of a specific psychic envelope in families with anorexic symptoms
3359,https://doi.org/10.1007/s12671-024-02444-0,MINDFULNESS,The Effect of a Mindfulness Course on Self-Compassion Among Occupational Therapy Students
4955,https://doi.org/10.1016/j.josat.2024.209409,JOURNAL OF SUBSTANCE USE & ADDICTION TREATMENT,Evaluating the implementation of family-centered substance use treatment for pregnant and postpartum people: A mixed-methods study
1488,https://doi.org/10.1177/10731911241289987,ASSESSMENT,Factor Structure and Validity of Composite Scores Resulting From a Computerized Cognitive Test Battery in Healthy Adults and Patients With Primary Brain Tumors
868,https://doi.org/10.1017/S0033291724002794,PSYCHOLOGICAL MEDICINE,"Comorbidity of problematic substance use and other addictive behaviors and anxiety, depression, and post-traumatic stress disorder: a network analysis"
8568,https://doi.org/10.1017/S003329172400059X,PSYCHOLOGICAL MEDICINE,A longitudinal investigation of caregiving and adolescent post-traumatic stress symptoms during COVID-19: evidence for high resting RSA as a susceptibility factor
11061,https://doi.org/10.1016/j.addbeh.2023.107911,ADDICTIVE BEHAVIORS,Alcohol consumption and opioid craving among chronic pain patients prescribed long-term opioid therapy
8472,https://doi.org/NA,BEHAVIOR THERAPY,Investigating Retrospective and Prospective Metamemory Judgments During Episodic Memory in Patients With Obsessive-Compulsive Disorders
7078,https://doi.org/10.1177/10731911241253430,ASSESSMENT,Campbell's Law Explains the Replication Crisis: Pre-Registration Badges Are History Repeating
981,https://doi.org/10.1037/vio0000547,PSYCHOLOGY OF VIOLENCE,"A Multilevel Latent Class Analysis of Adolescent Engagement in Interpersonal Violence: The Role of Stressful Life Events, School Climate, and School Characteristics"
5524,https://doi.org/10.1007/s10896-024-00719-7,JOURNAL OF FAMILY VIOLENCE,The Role of Mothering in Portuguese Women's Decision-Making within Abusive Relationships
8907,https://doi.org/10.1111/famp.12972,FAMILY PROCESS,Exploring associations among baseline emotion regulation and change in relationship satisfaction among couples in a randomized controlled trial of emotionally focused therapy compared to usual care
8186,https://doi.org/10.1007/s12671-024-02342-5,MINDFULNESS,The Efficacy of a Group Program Integrating Compassionate Mind Training with Cognitive Behavioral Therapy for College Students With Test Anxiety in Mainland China
5345,https://doi.org/10.1080/10640266.2024.2379158,EATING DISORDERS,Treatment adherence and nasogastric tube use in hospitalized youth with anorexia nervosa and premorbid overweight/obesity
9564,https://doi.org/10.1177/13591053231209167,JOURNAL OF HEALTH PSYCHOLOGY,Moderating influences on parents' fatalistic beliefs about cancer and their association with sun safety behaviors among children of melanoma survivors: Implications for treatment
10017,https://doi.org/10.1080/02791072.2024.2312980,JOURNAL OF PSYCHOACTIVE DRUGS,"Effects of Ayahuasca on Gratitude and Relationships with Nature: A Prospective, Naturalistic Study"
605,https://doi.org/10.1080/13554794.2024.2443249,NEUROCASE,The effects of adrenal insufficiency and its treatment on cognition in an athlete with post-concussion syndrome
1828,https://doi.org/10.1080/10538712.2024.2428279,JOURNAL OF CHILD SEXUAL ABUSE,"Caregiver Feedback on Services in Children's Advocacy Centers: How Does it Differ by Caregiver Language and Child Race-Ethnicity, Gender and Age?"
11565,https://doi.org/10.1177/13591045231218475,CLINICAL CHILD PSYCHOLOGY AND PSYCHIATRY,Lowered social motivation is associated with adolescent attention deficit hyperactivity disorder and social anxiety symptoms
3936,https://doi.org/10.1080/21642850.2024.2399211,HEALTH PSYCHOLOGY AND BEHAVIORAL MEDICINE,Coping strategies mediated the relationship between perceived stress and hair cortisol among socioeconomically marginalized parents
7526,https://doi.org/10.1080/13803395.2024.2348775,JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY,Patterns of prospective memory errors differ in persons with multiple sclerosis
4032,https://doi.org/10.1080/13803395.2024.2395331,JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY,Posttraumatic stress symptoms in recovery from concussion
2813,https://doi.org/10.1037/hea0001375,HEALTH PSYCHOLOGY,The Double-Edged Effect of Social Mobility Belief on Socioeconomically Disadvantaged Adolescents' Health: The Mediating Role of Intentional Self-Regulation
4743,https://doi.org/10.1007/s10508-024-02977-4,ARCHIVES OF SEXUAL BEHAVIOR,Distressing Problems with Sexual Function and Symptoms of Attention-Deficit/Hyperactivity Disorder
14268,https://doi.org/10.1007/s11469-022-00897-9,INTERNATIONAL JOURNAL OF MENTAL HEALTH AND ADDICTION,The Association Between Neuroticism and Nomophobia: Chain Mediating Effect of Attachment and Loneliness
5893,https://doi.org/10.1111/bjhp.12737,BRITISH JOURNAL OF HEALTH PSYCHOLOGY,Development of a group-based behaviour change intervention for people with severe obesity informed by the social identity approach to health
12447,https://doi.org/10.1080/14681994.2023.2253766,SEXUAL AND RELATIONSHIP THERAPY,Less is MORE: a phenomenological study of the experiences of mixed orientation relationships in couples therapy
928,https://doi.org/10.5944/rdp.v35i129.41313,REVISTA DE PSICOTERAPIA,The Evaluation of Psychotherapies: Implications From the Criteria of the Paradigm of Evidence-Based Psychotherapy
978,https://doi.org/10.1037/vio0000565,PSYCHOLOGY OF VIOLENCE,The Feasibility of Ecological Momentary Assessment for Assessing Intimate Partner Violence in College Students With a History of Intimate Partner Violence Perpetration
2983,https://doi.org/10.1037/hea0001380,HEALTH PSYCHOLOGY,"Racial Differences in Physical Activity Engagement, Barriers, and Enjoyment During Weight Loss"
12941,https://doi.org/10.1037/neu0000919,NEUROPSYCHOLOGY,Interference and Attentional Switching in Aging
5498,https://doi.org/10.2147/PRBM.S460689,PSYCHOLOGY RESEARCH AND BEHAVIOR MANAGEMENT,The Influence of Doctor-Patient Communication on Patients' Trust: The Role of Patient-Physician Consistency and Perceived Threat of Disease
11806,https://doi.org/10.1002/eat.24076,INTERNATIONAL JOURNAL OF EATING DISORDERS,Prevalence and risk factors associated with low bone mineral density in Asian adolescents with anorexia nervosa and atypical anorexia nervosa
1078,https://doi.org/10.1037/pst0000545,PSYCHOTHERAPY,Questioning the Status Quo: Latino Community Members as Researchers in the Study of Health Equity
10754,https://doi.org/10.1016/j.josat.2023.209267,JOURNAL OF SUBSTANCE USE & ADDICTION TREATMENT,"Results of a randomized controlled trial of the cannabis eCHECKUP TO GO personalized normative feedback intervention on reducing cannabis use, cannabis consequences, and descriptive norms"
6531,https://doi.org/10.1080/10503307.2024.2349992,PSYCHOTHERAPY RESEARCH,The role of symptom reduction in improving health-related quality of life through brief cognitive behavioral therapy
9839,https://doi.org/10.1080/13284207.2024.2302586,CLINICAL PSYCHOLOGIST,Reflections on culture in practice amongst team leaders and directors in Australian public mental health services
11229,https://doi.org/10.1080/01926187.2023.2272903,AMERICAN JOURNAL OF FAMILY THERAPY,Internet Gaming Disorder in Adolescents: Clinical Considerations and an Attachment-Based Treatment Approach
7380,https://doi.org/10.1016/j.addbeh.2024.108023,ADDICTIVE BEHAVIORS,Mediating effect of craving on the impact of buprenorphine/naloxone and methadone treatment on opioid use: Results from a randomized controlled trial
6891,https://doi.org/10.3390/ejihpe14050075,EUROPEAN JOURNAL OF INVESTIGATION IN HEALTH PSYCHOLOGY AND EDUCATION,Health-Related Quality of Life and Injuries in Physical Education Students: A Multi-Group Model According to the Degree of Adherence to the Mediterranean Diet
3337,https://doi.org/10.1177/00938548241280295,CRIMINAL JUSTICE AND BEHAVIOR,Building Bridges: Exploring Support Systems of Justice-Involved Individuals
14134,https://doi.org/10.1177/15500594221134025,CLINICAL EEG AND NEUROSCIENCE,New Electrographic Marker? Evaluation of Sleep Spindles in Children with Attention Deficit Hyperactivity Disorder
14404,https://doi.org/10.1037/tra0001283,PSYCHOLOGICAL TRAUMA-THEORY RESEARCH PRACTICE AND POLICY,Childhood Emotional Maltreatment and Subsequent Affective Symptoms Among Chinese Male Drug Users: The Roles of Impulsivity and Psychological Resilience
3783,https://doi.org/10.1080/16506073.2024.2402992,COGNITIVE BEHAVIOUR THERAPY,Evaluating the reliability and validity of the Questionnaire on Well-Being: a validation study for a clinically informed measurement of subjective well-being
10867,https://doi.org/10.1080/14753634.2023.2291880,PSYCHODYNAMIC PRACTICE,Presentational symbolism and the anorexic true-self: working with metaphoric associative cards
4060,https://doi.org/10.1080/10720537.2024.2398110,JOURNAL OF CONSTRUCTIVIST PSYCHOLOGY,"Complexity, Struggle, and the Dialogical Self: Learning from New Teachers to Shift the Paradigm of Teacher Education and Professional Learning"
11858,https://doi.org/10.1080/10503307.2023.2277866,PSYCHOTHERAPY RESEARCH,Enhancing the effectiveness of CBT for patients with unipolar depression by integrating digital interventions into treatment: A pilot randomized controlled trial
9625,https://doi.org/10.1002/jclp.23662,JOURNAL OF CLINICAL PSYCHOLOGY,"Differential relations between breathing retraining, in vivo exposure, and imaginal exposure homework completion and treatment outcomes in veterans receiving prolonged exposure for PTSD"
12908,https://doi.org/10.1080/15299732.2023.2231927,JOURNAL OF TRAUMA & DISSOCIATION,The association between childhood maltreatment and body (dis)satisfaction in adolescents and young adults from the general population
10442,https://doi.org/10.1080/15332691.2024.2307046,JOURNAL OF COUPLE & RELATIONSHIP THERAPY-INNOVATIONS IN CLINICAL AND EDUCATIONAL INTERVENTIONS,The Intermarriage of Whites and Asian Americans: Clinical Considerations from Qualitative Interviews
10313,https://doi.org/10.1016/j.josat.2023.209242,JOURNAL OF SUBSTANCE USE & ADDICTION TREATMENT,"""Being here is saving my life"": Resident experiences of living in recovery residences for people taking medication for an opioid use disorder"
3731,https://doi.org/10.1093/arclin/acae067.166,ARCHIVES OF CLINICAL NEUROPSYCHOLOGY,B-5 The Clinical Utility of Neuropsychological Assessment in Combatting Resource Misappropriation in the Social Media Era: a Case Series
