article_id,Accession Number (UT),Database,Editions,1st Document Type,2nd Document Type,3rd Document Type,All Document Types (comma-separated),Primary Language,Number of Cited References,Times Cited,Citing items with citation context,Background,Support,Differ,Discuss,Basis,Keywords,Keywords Plus,Bib Type,Page count,Bib ID,1st Subject Sub-Heading,2nd Subject Sub-Heading,1st Subject Category (traditional),2nd Subject Category (traditional),Subject Category (extended),1st Category Heading,2nd Category Heading,Abstract,Cover date,Vol,Published Year,Sort date,Published month,Published Type,Journal OA Gold,ISSN,EISSN,DOI,XREF DOI,Pubmed ID,ISBN,EISBN,Parent Book DOI,Source title,Title,Source Abbreviation,Abbreviation ISO,Abbreviation 11,Abbreviation 29,Publisher SeqNo,Publisher Role,Publisher Full Name,Publisher Address No,Publisher Display name
4201,WOS:000440859700007,WOS,"WOS.SCI,WOS.SSCI",Article,NA,NA,Article,English,49,NA,1,1,0,0,0,0,"Amygdala,ethnic density,ethnicity,ethnic minority,fMRI,paranoia,psychosis,risk factors,schizophrenia","AFRICAN-AMERICANS,MENTAL-DISORDERS,MOOD DISORDERS,SCHIZOPHRENIA,RACE,PREVALENCE,PSYCHOSES,WHITE,RISK,METAANALYSIS",Journal,183,48 (12): 1985-1992 SEP 2018,Life Sciences & Biomedicine,NA,"Psychology, Clinical",Psychiatry,"Psychology,Psychiatry",Social Sciences,Science & Technology,"BackgroundEthnic minority individuals have an increased risk of developing a psychotic disorder, particularly if they live in areas of ethnic segregation, or low own group ethnic density. The neurobiological mechanisms underlying this ethnic minority associated risk are unknown. We used functional MRI to investigate neural responses to faces of different ethnicity, in individuals of black ethnicity, and a control group of white British ethnicity individuals.MethodsIn total 20 individuals of black ethnicity, and 22 individuals of white British ethnicity underwent a 3T MRI scan while viewing faces of black and white ethnicity. Own group ethnic density was calculated from the 2011 census. Neighbourhood segregation was quantified using the Index of Dissimilarity method.ResultsAt the within-group level, both groups showed greater right amygdala activation to outgroup faces. Between groups, the black ethnicity group showed greater right amygdala activation to white faces, compared to the white ethnicity group. Within the black ethnicity group, individuals living in areas of lower own group ethnic density showed greater right amygdala reactivity to white faces (r = -0.61, p = 0.01).ConclusionsThis is the first time an increased amygdala response to white faces has been demonstrated in individuals of black ethnicity. In the black ethnicity group, correlations were observed between amygdala response and neighbourhood variables associated with increased psychosis risk. These results may have relevance for our understanding of the increased rates of paranoia and psychotic disorders in ethnic minority individuals.",SEP 2018,48,2018,2018-09-01,SEP,Journal,N,0033-2917,1469-8978,10.1017/S0033291717003506,NA,MEDLINE:29328019,NA,NA,NA,PSYCHOLOGICAL MEDICINE,Amygdala reactivity in ethnic minorities and its relationship to the social environment: an fMRI study,PSYCHOL MED,Psychol. Med.,PSYCHOL MED,PSYCHOL MED,1,publisher,CAMBRIDGE UNIV PRESS,1,CAMBRIDGE UNIV PRESS
4272,WOS:000440847300003,WOS,WOS.SSCI,Article,NA,NA,Article,English,48,NA,3,1,1,0,1,0,"family psychoeducation,veterans,military,transition,interventions","POSTTRAUMATIC-STRESS-DISORDER,MILITARY FAMILIES,MENTAL-ILLNESS,SAFE PROGRAM,DEPLOYMENT,COMBAT,PTSD,CHILDREN,HEALTH,IRAQ",Journal,118,15 (2): 146-153 Sp. Iss. SI MAY 2018,NA,NA,"Psychology, Clinical",NA,Psychology,Social Sciences,NA,"Accelerated by the decreasing military presence in Iraq and Afghanistan, many military members are currently transitioning out of active duty into civilian life. Many of these new veterans have recently experienced combat deployment(s), and some are straggling with the aftermath of combat exposure, separation from family, and reintegration stressors. These challenges often follow these military families as they enter the civilian world, a time with its own major life changes vocationally, socially, and interpersonally. Although numerous resources have been developed to assist service members during their transition to the civilian world, relatively fewer exist for partners, children, and broader family systems. Family psychoeducation is a nonpathologizing, strengths-focused model of care that has documented benefits in the arena of mental illness. This article describes some manualized family psychoeducational programs and online and phone-based resources that may be useful to veteran families during this time of change. The programs and resources described herein are all available for free, primarily online Because of a wide variety of barriers and limitations for family based care in the Veterans Affairs health care system, veteran families are and will continue to seek mental health care in public sector settings. Community providers can enhance then military culture competence by familiarizing themselves with these resources and drawing upon them in working with transitioning military families.",MAY 2018,15,2018,2018-05-01,MAY,Journal,N,1541-1559,1939-148X,10.1037/ser0000174,NA,MEDLINE:29723016,NA,NA,NA,PSYCHOLOGICAL SERVICES,Family-Focused Interventions and Resources for Veterans and Their Families,PSYCHOL SERV,Psychol. Serv.,PSYCHOL SER,PSYCHOL SERV,1,publisher,AMER PSYCHOLOGICAL ASSOC,1,AMER PSYCHOLOGICAL ASSOC
7755,WOS:000424139500001,WOS,"WOS.SCI,WOS.SSCI",Article,NA,NA,Article,English,54,NA,14,9,3,0,7,0,"Dementia,Attention,Executive functions","FRONTOTEMPORAL LOBAR DEGENERATION,WORKING-MEMORY,INHIBITORY CONTROL,DEMENTIA,DYSFUNCTION,DEFICITS,ABNORMALITIES,IMPAIRMENT,TASK",Journal,132,33 (1): 1-13 FEB 2018,NA,NA,"Psychology, Clinical",Psychology,Psychology,Social Sciences,NA,"Objective: Several studies have demonstrated saccadic eye movement (SEM) abnormalities in Alzheimer's disease (AD) when patients performed prosaccade (PS) and antisaccade (AS) tasks. Some studies have also showed that SEM abnormalities were correlated with dementia rating tests such as the Mini Mental State Evaluation (MMSE). Therefore, it has been suggested that SEMs could provide useful information for diagnosis. However, little is known about predictive saccades (PreS)-saccades triggered before or very quickly after stimuli appearance-and their relationships with cognition in AD. Here, we aimed to examine the relationships between our usual dementia screening tests and SEM parameters in PS, AS, and also PreS task.
Method: We compared SEMs in 20 patients suffering from AD and in 35 healthy older adults (OA) in PS, AS, and PreS task. All participants also completed a neuropsychological evaluation.
Results: We showed that AD patients had higher latency and latency variability regardless the tasks, and also higher AS cost, in comparison with OA. Moreover, AD patients made more uncorrected AS and took more time-to-correct incorrect AS. In PreS task, AD patients showed higher gain and gain variability than OA when they made anticipated saccades. Close relationships were found between the majority of SEM variables in PS, AS, and PreS tasks and dementia screening tests, especially the MMSE and episodic memory measures.
Conclusion: Our findings, in agreement with previous studies, demonstrated that AD affects several SEM parameters. SEM abnormalities may reflect selective and executive-attention impairments in AD.",FEB 2018,33,2018,2018-02-01,FEB,Journal,N,0887-6177,1873-5843,10.1093/arclin/acx044,NA,MEDLINE:28525567,NA,NA,NA,ARCHIVES OF CLINICAL NEUROPSYCHOLOGY,Saccadic Eye Movements and Attentional Control in Alzheimer's Disease,ARCH CLIN NEUROPSYCH,Arch. Clin. Neuropsychol.,ARCH CLIN N,ARCH CLIN NEUROPSYCH,1,publisher,OXFORD UNIV PRESS,1,OXFORD UNIV PRESS
6674,WOS:000429157300009,WOS,"WOS.SCI,WOS.SSCI",Article,NA,NA,Article,English,81,NA,20,18,5,0,9,1,"ADHD,social skills,executive functions,working memory,Bayesian","ATTENTION-DEFICIT/HYPERACTIVITY DISORDER,CROSS-SECTIONAL ANALYSES,SHORT-TERM-MEMORY,WORKING-MEMORY,EXECUTIVE FUNCTION,STOP-SIGNAL,CHILDREN,DEFICITS,SKILLS,HYPERACTIVITY",Journal,134,32 (3): 344-355 MAR 2018,Life Sciences & Biomedicine,NA,"Psychology, Clinical",Neurosciences,"Psychology,Neurosciences & Neurology",Social Sciences,Science & Technology,"Objective: Social problems are a key area of functional impairment for children with attention deficit hyperactivity disorder (ADHD), and converging evidence points to executive dysfunction as a potential mechanism underlying ADHD-related social dysfunction. The evidence is mixed, however, with regard to which neurocognitive abilities account for these relations. Method: A well-characterized group of 117 children ages 8-13 (M = 10.45, SD = 1.53; 43 girls; 69.5% Caucasian/Non-Hispanic) with ADHD (n = 77) and without ADHD (n = 40) were administered multiple, counterbalanced tests of neurocognitive functioning and assessed for social skills via multi-informant reports. Results: Bayesian linear regressions revealed strong support for working memory and cross-informant interfering behaviors (inattention, hyperactivity/impulsivity) as predictors of parent-and teacher-reported social problems. Working memory was also implicated in social skills acquisition deficits, performance deficits, and strengths based on parent and/or teacher report; inattention and/or hyperactivity showed strong correspondence with cross-informant social problems in all models. There was no evidence for, and in most models strong evidence against, effects of inhibitory control and processing speed. The ADHD group was impaired relative to the non-ADHD group on social skills (d = 0.82-0.88), visuospatial working memory (d = 0.89), and phonological working memory (d = 0.58). In contrast, the Bayesian ANOVAs indicated that the ADHD and non-ADHD groups were equivalent on processing speed, IQ, age, gender, and socioeconomic status (SES). There was no support for or against group differences in inhibition. Conclusions: These findings confirm that ADHD is associated with impaired social performance, and implicate working memory and core ADHD symptoms in the acquisition and performance of socially skilled behavior.
General Scientific Summary
Social problems are prevalent in children with attention deficit hyperactivity disorder (ADHD). Understanding the reasons for these difficulties is important for developing treatments that improve long-term outcomes for these children. The current study found evidence linking their social problems with specific cognitive impairments (working memory) and behavioral symptoms (inattentive/hyperactive behavior). It also refuted links between their social problems and other cognitive impairments (inhibitory control, processing speed) and demographic characteristics (age, gender, socioeconomic status).",MAR 2018,32,2018,2018-03-01,MAR,Journal,N,0894-4105,1931-1559,10.1037/neu0000416,NA,MEDLINE:29620405,NA,NA,NA,NEUROPSYCHOLOGY,Neurocognitive and Behavioral Predictors of Social Problems in ADHD: A Bayesian Framework,NEUROPSYCHOLOGY,Neuropsychology,NEUROPSYCHL,NEUROPSYCHOLOGY,1,publisher,AMER PSYCHOLOGICAL ASSOC,1,AMER PSYCHOLOGICAL ASSOC
5432,WOS:000434417100001,WOS,WOS.SSCI,Article,NA,NA,Article,English,47,NA,12,9,1,0,4,1,"sanctification,marital sexuality,relationships,religion,spirituality","RELATIONAL SPIRITUALITY,SATISFACTION,MARRIAGE,RELIGION,PREDICTORS,FREQUENCY,ATTITUDES,TRANSITION,BEHAVIORS,NEWLYWEDS",Journal,134,32 (4): 425-434 JUN 2018,NA,NA,"Psychology, Clinical",Family Studies,"Psychology,Family Studies",Social Sciences,NA,"Research attending to the role of religion and spirituality in enhancing sexuality in marriage is virtually absent. In response to this scarcity, this longitudinal study examined the sanctification of marital sexuality among newly married, heterosexual individuals (N = 67; married 4-18 months at Time 1). Greater sanctification of marital sexuality early in the marriage predicted more frequent sexual intercourse. sexual satisfaction, and marital satisfaction 1 year later for individual respondents, after controlling for initial levels of the dependent variable as well as age, frequencies of religious service attendance and prayer, and biblical conservatism. Greater sanctification continued to longitudinally predict greater sexual frequency and sexual satisfaction after also controlling for initial marital satisfaction. Participants with higher initial levels of sanctification of marital sexuality, relative to those with lower levels, experienced smaller declines in sexual satisfaction across 1 year. Findings add to empirical evidence that greater sanctification of close relationships facilitates relational well-being.",JUN 2018,32,2018,2018-06-01,JUN,Journal,N,0893-3200,1939-1293,10.1037/fam0000392,NA,MEDLINE:29723002,NA,NA,NA,JOURNAL OF FAMILY PSYCHOLOGY,Sex Through a Sacred Lens: Longitudinal Effects of Sanctification of Marital Sexuality,J FAM PSYCHOL,J. Fam. Psychol.,J FAM PSYCH,J FAMILY PSYCHOLOGY,1,publisher,AMER PSYCHOLOGICAL ASSOC,1,AMER PSYCHOLOGICAL ASSOC
5842,WOS:000432559000006,WOS,WOS.SSCI,Article,NA,NA,Article,English,39,NA,3,0,0,0,2,1,"working alliance agreement,counselor attachment anxiety and avoidance,truth-and-bias model,judgment accuracy,therapists' attachment anxiety and avoidance,client and therapist working alliance,congruence,truth-and-bias analysis,good judge","ADULT ATTACHMENT,RUPTURES,PSYCHOTHERAPY,SYMPTOMS,PARTNERS,JUDGMENT,EMPATHY,MODEL,STYLE",Journal,169,28 (4): 571-580 2018,NA,NA,"Psychology, Clinical",NA,Psychology,Social Sciences,NA,"Objective: To determine how counselors' attachment anxiety and avoidance related to congruence between counselors' and clients' Working alliance (WA) ratings. Congruence strength was defined as the regression coefficient for clients' WA ratings predicting counselors' WA ratings. Directional bias was defined as the difference in level between counselors' and clients' WA ratings. Method: Twenty-seven graduate student counselors completed an attachment measure and they and their 64 clients completed a measure of WA early in therapy. The truth-and-bias analysis was adapted to analyze the data. Results: As hypothesized counselors' WA ratings were significantly and positively related to clients' WA ratings. Also as hypothesized, counselors' WA ratings were significantly lower than their clients' WA ratings (directional bias). Increasing counselor attachment anxiety was related to increasing negative directional bias; as counselors' attachment anxiety increased the difference between counselors and clients WA ratings became more negative. There was a significant interaction between counselor attachment anxiety and congruence strength in predicting counselor WA ratings. There was a stronger relationship between client WA ratings and counselor WA ratings for counselors low versus high in attachment anxiety. Conclusion: Counselors' attachment anxiety is realted to their ability to accurately percieve their clients' WA.",2018,28,2018,2018-01-01,NA,Journal,N,1050-3307,1468-4381,10.1080/10503307.2016.1198875,NA,MEDLINE:27325202,NA,NA,NA,PSYCHOTHERAPY RESEARCH,Counselors' attachment anxiety and avoidance and the congruence in clients' and therapists' working alliance ratings,PSYCHOTHER RES,Psychother. Res.,PSYCHOTH RE,PSYCHOTHER RES,1,publisher,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD",1,"ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD"
7162,WOS:000427113900006,WOS,WOS.ESCI,Article,NA,NA,Article,English,7,NA,9,6,0,0,4,1,"Google maps,Navigation,Intellectual disability,Autism spectrumdisorder,Vocation,Community participation","PERSONAL DIGITAL ASSISTANT,TRAVEL",Journal,87,11 (1): 46-50 MAR 2018,NA,NA,"Psychology, Clinical",NA,Psychology,Social Sciences,NA,"Facilitating the use of public transportation enhances opportunities for independent living and competitive, community-based employment for individuals with intellectual and developmental disabilities (IDD). Four young adults with IDD were taught through total-task chaining to use the Google Maps application, a self-prompting, visual navigation system, to take the bus to locations around a college campus and the community. Three of four participants learned to use Google Maps to independently navigate public transportation. Google Maps may be helpful in supporting independent travel, highlighting the importance of future research in teaching navigation skills.
Learning to independently use public transportation increases access to autonomous activities, such as opportunities to work and to attend postsecondary education programs on large college campuses.
Individuals with IDD can be taught through chaining procedures to use the Google Maps application to navigate public transportation.
Mobile map applications are an effective and functional modern tool that can be used to teach community navigation.",MAR 2018,11,2018,2018-03-01,MAR,Journal,N,1998-1929,2196-8934,10.1007/s40617-017-0202-z,NA,MEDLINE:29556448,NA,NA,NA,BEHAVIOR ANALYSIS IN PRACTICE,Teaching Young Adults with Intellectual and Developmental Disabilities Community-Based Navigation Skills to Take Public Transportation,BEHAV ANAL PRACT,Behav. Anal. Pract.,BEH ANA PRA,BEHAV ANAL PRACT,1,publisher,SPRINGER,1,SPRINGER
4848,WOS:000437263900002,WOS,WOS.SSCI,Article,NA,NA,Article,English,24,NA,4,4,0,0,1,1,"goal setting,pedometer,physical activity,preference,public posting","FUNCTIONAL-ANALYSIS,PERFORMANCE,PEDOMETERS,CHILDREN",Journal,124,33 (3): 237-250 JUL 2018,NA,NA,"Psychology, Clinical",NA,Psychology,Social Sciences,NA,"We evaluated a pedometer-based intervention consisting of public posting between two teams of students, with additional self-monitoring, goal setting, and reinforcement components, to increase physical activity during school recess. In the absence of self-monitoring, performance feedback alone did not increase physical activity levels above those observed during baseline. Additionally, higher levels of physical activity were observed when goal-setting was introduced, with the highest levels of activity observed when raffle tickets could be earned for exceeding a specified step-total goal.",JUL 2018,33,2018,2018-07-01,JUL,Journal,N,1072-0847,1099-078X,10.1002/bin.1631,NA,NA,NA,NA,NA,BEHAVIORAL INTERVENTIONS,"Evaluating public posting, goal setting, and rewards to increase physical activity during school recess",BEHAV INTERVENT,Behav. Intervent.,BEHAV INTER,BEHAV INTERVENT,1,publisher,WILEY,1,WILEY
2312,WOS:000419463600001,WOS,WOS.SSCI,Article,NA,NA,Article,English,64,NA,12,8,2,0,6,0,"Sexual minority,Gender minority,Adolescence,Family violence,Microaggressions,Minority stress","BISEXUAL YOUTH,TRANSGENDER YOUTH,SUICIDE ATTEMPTS,MENTAL-HEALTH,YOUNG-ADULTS,CHILD VICTIMIZATION,PEER VICTIMIZATION,RACIAL-DIFFERENCES,SCHOOL CLIMATE,GAY",Journal,95,33 (1): 1-16 JAN 2018,NA,NA,"Psychology, Clinical",Family Studies,"Psychology,Family Studies",Social Sciences,NA,"Microaggressions are associated with mental and behavioral health problems and are common experiences for sexual and gender minority adolescents (SGMA). Little is known about the social ecological correlates of family-level interpersonal and environmental microaggressions for SGMA. Utilizing a national sample of SGMA (N = 1,177), this study (a) identified the frequencies of family-level interpersonal and environmental microaggressions by participant demographics and (b) examined individual-, family-, and structural-level factors associated with interpersonal and environmental microaggressions. Outness to parents, a transgender or genderqueer identity, and higher levels of gender role non-conformity were associated with higher frequencies of interpersonal microaggressions. Higher levels of family-level child maltreatment and religiosity were associated with higher frequencies of interpersonal and environmental microaggressions. State-level non-discrimination protections were associated with lower frequencies of environmental microaggressions. Suggestions for increased individual-level support for gender non-binary adolescents as well as family targeted preventive strategies are discussed. Areas for future research are highlighted.",JAN 2018,33,2018,2018-01-01,JAN,Journal,N,0885-7482,1573-2851,10.1007/s10896-017-9937-0,NA,MEDLINE:30828128,NA,NA,NA,JOURNAL OF FAMILY VIOLENCE,Social Ecological Correlates of Family-Level Interpersonal and Environmental Microaggressions Toward Sexual and Gender Minority Adolescents,J FAM VIOLENCE,J. Fam. Violence,J FAM VIOL,J FAM VIOLENCE,1,publisher,SPRINGER/PLENUM PUBLISHERS,1,SPRINGER/PLENUM PUBLISHERS
3279,WOS:000445714800005,WOS,WOS.SSCI,Article,NA,NA,Article,English,61,NA,2,1,0,0,1,0,"Adolescents,Bidirectional,Parenting,Anxiety,Panic,Sick role reinforcement","CHILDHOOD LEARNING-EXPERIENCES,NEGATIVE AFFECT,SENSITIVITY,CHILDREN,DISORDERS,VALIDATION,SYMPTOMS,HISTORY,MOTHERS,FAMILY",Journal,100,109: 37-48 OCT 2018,NA,NA,"Psychology, Clinical",NA,Psychology,Social Sciences,NA,"A large body of work links parental sick role reinforcement behavior to adolescent panic vulnerability. To date, however, little work has examined the role of the adolescent in this process. The current study addressed this gap in the literature, using a novel method to experimentally test the impact of adolescent anxiety during a straw breathing task on parental propensity to engage in sick role reinforcement behavior. An unselected sample of 51 early adolescents (26 female, 10-14 years) and their parents participated in the study. Adolescents were trained to mimic a straw-breathing task, and adolescent reactions to the task were scripted. Parents were randomly assigned to watch their adolescent react either a) anxiously or b) non-anxiously to the straw-breathing task. Parents who viewed their adolescent react anxiously ended the task earlier, reported that they would reinforce more sick role behavior, and reported more negatively valenced reactions during the task than parents who viewed their adolescent react non-anxiously to the task. No group differences emerged in terms of parental self reported or physiological arousal during the task. Results suggest that adolescent anxiety increases parental sick role reinforcement behavior. Findings are discussed in terms of future directions for reducing parenting behaviors thought to increase vulnerability for panic among adolescents.",OCT 2018,109,2018,2018-10-01,OCT,Journal,N,0005-7967,1873-622X,10.1016/j.brat.2018.07.009,NA,MEDLINE:30096451,NA,NA,NA,BEHAVIOUR RESEARCH AND THERAPY,An experimental test of the impact of adolescent anxiety on parental sick role reinforcement behavior,BEHAV RES THER,Behav. Res. Ther.,BEHAV RES T,BEHAV RES THER,1,publisher,PERGAMON-ELSEVIER SCIENCE LTD,1,PERGAMON-ELSEVIER SCIENCE LTD
1853,WOS:000431471200008,WOS,WOS.SSCI,Article,NA,NA,Article,English,76,NA,12,5,0,0,7,1,"generalized anxiety disorder,major depressive disorder,emotion regulation,mindfulness,clinical trial","COGNITIVE-BEHAVIORAL THERAPY,RANDOMIZED CONTROLLED-TRIAL,MENTAL-HEALTH-SERVICES,PSYCHOMETRIC PROPERTIES,APPLIED RELAXATION,DISORDER,WORRY,DYSREGULATION,COMORBIDITY,PREVALENCE",Journal,176,49 (3): 403-418 MAY 2018,Life Sciences & Biomedicine,NA,"Psychology, Clinical",Psychiatry,"Psychology,Psychiatry",Social Sciences,Science & Technology,"Emotion regulation therapy (ERT) for generalized anxiety disorder (GAD) and accompanying major depressive disorder (MDD) is a theoretically derived, evidence-based treatment that integrates principles from traditional and contemporary cognitive-behavioral and experiential approaches with basic and translational findings from affect science to offer a blueprint for improving intervention by focusing on the motivational responses and corresponding self-referential regulatory characteristics. Preliminary evidence supports the efficacy of a 20-session version of ERT. However, previous trials of ERT and other traditional and contemporary cognitive-behavioral therapies have often utilized relatively homogeneous samples. Various contextual and demographic factors may be associated with challenges that increase risk for negative mental and social outcomes for young adults ages 18-29, particularly for individuals from diverse backgrounds. The aim of this pilot study was to examine the effectiveness of a briefer 16-session version of ERT in a racially and ethnically diverse sample of young adults. Participants (N = 31) were enrolled at an urban-based, commuter college who consented to treatment for anxiety, worry, or depression at an on-campus counseling center. Open-trial results demonstrate strong ameliorative changes in worry, rumination, self-reported and clinician-rated GAD and MDD severity, social disability, quality of life, attentional flexibility, decentering/distancing, reappraisal, trait mindfulness, and negative emotionality from pre- to posttreatment. These gains were maintained throughout a 3- and 9-month follow-up. These findings provide preliminary evidence for the efficacy of ERT in treating a racially and ethnically heterogeneous population. Further, this study highlights comparable effectiveness of a briefer 16-session version of ERT.",MAY 2018,49,2018,2018-05-01,MAY,Journal,N,0005-7894,1878-1888,NA,10.1016/j.beth.2017.09.001,MEDLINE:29704969,NA,NA,NA,BEHAVIOR THERAPY,A Pilot Study of Emotion Regulation Therapy for Generalized Anxiety and Depression: Findings From a Diverse Sample of Young Adults,BEHAV THER,Behav. Therapy,BEHAV THER,BEHAV THER,1,publisher,ELSEVIER INC,1,ELSEVIER INC
5744,WOS:000432396700009,WOS,"WOS.SCI,WOS.SSCI",Article,NA,NA,Article,English,60,NA,158,111,7,0,49,11,"Age,depression,epidemiology,gender,race,socioeconomic status","NATIONAL EPIDEMIOLOGIC SURVEY,SOCIAL MEDIA USE,MAJOR DEPRESSION,UNITED-STATES,MENTAL-HEALTH,GENDER-DIFFERENCES,RECESSION,FORECLOSURE,SYMPTOMS,DISORDER",Journal,185,48 (8): 1308-1315 JUN 2018,Life Sciences & Biomedicine,NA,"Psychology, Clinical",Psychiatry,"Psychology,Psychiatry",Social Sciences,Science & Technology,"Background. Major depression is associated with significant disability, morbidity, and mortality. The current study estimated trends in the prevalence of major depression in the US population from 2005 to 2015 overall and by demographic subgroups.
Methods. Data were drawn from the National Survey on Drug Use and Health (NSDUH), an annual cross-sectional study of US persons ages 12 and over (total analytic sample N = 607 520). Past-year depression prevalence was examined annually among respondents from 2005 to 2015. Time trends in depression prevalence stratified by survey year were tested using logistic regression. Data were re-analyzed stratified by age, gender, race/ethnicity, income, and education.
Results. Depression prevalence increased significantly in the USA from 2005 to 2015, before and after controlling for demographics. Increases in depression were significant for the youngest and oldest age groups, men, and women, Non-Hispanic White persons, the lowest income group, and the highest education and income groups. A significant year x demographic interaction was found for age. The rate of increase in depression was significantly more rapid among youth relative to all older age groups.
Conclusions. The prevalence of depression increased significantly in the USA from 2005 to 2015. The rate of increase in depression among youth was significantly more rapid relative to older groups. Further research into understanding the macro level, micro level, and individual factors that are contributing to the increase in depression, including factors specific to demographic subgroups, would help to direct public health prevention and intervention efforts.",JUN 2018,48,2018,2018-06-01,JUN,Journal,N,0033-2917,1469-8978,10.1017/S0033291717002781,NA,MEDLINE:29021005,NA,NA,NA,PSYCHOLOGICAL MEDICINE,Trends in depression prevalence in the USA from 2005 to 2015: widening disparities in vulnerable groups,PSYCHOL MED,Psychol. Med.,PSYCHOL MED,PSYCHOL MED,1,publisher,CAMBRIDGE UNIV PRESS,1,CAMBRIDGE UNIV PRESS
490,WOS:000455329500008,WOS,"WOS.SCI,WOS.SSCI",Article,NA,NA,Article,English,29,NA,4,2,1,0,1,1,"Attention,Leukemia,Mathematical and numerical skills,Pediatric","LONG-TERM SURVIVORS,SYSTEM-PROPHYLACTIC CHEMOTHERAPY,PROCESSING SPEED,FOLLOW-UP,CHILDREN,MATHEMATICS,METAANALYSIS,DEPRESSION,SEQUELAE,DEFICITS",Journal,154,33 (8): 1015-1023 DEC 2018,NA,NA,"Psychology, Clinical",Psychology,Psychology,Social Sciences,NA,"Objective: Attentional and academic difficulties, particularly in math, are common in survivors of childhood acute lymphoblastic leukemia (ALL). Of cognitive deficits experienced by survivors of childhood ALL, attention deficits may be particularly responsive to intervention. However, it is unknown whether deficits in particular aspects of attention are associated with deficits in math skills. The current study investigated relationships between math calculation skills, performance on an objective measure of sustained attention, and parent- and teacher-reported attention difficulties.
Method: Twenty-four survivors of childhood ALL (M-age = 13.5 years, SD = 2.8 years) completed a computerized measure of sustained attention and response control and a written measure of math calculation skills in the context of a comprehensive clinical neuropsychological evaluation. Parent and teacher ratings of inattention and impulsivity were obtained.
Results: Visual response control and visual attention accounted for 26.4% of the variance observed among math performance scores after controlling for IQ (p < .05). Teacher-rated, but not parent-rated, inattention was significantly negatively correlated with math calculation scores.
Conclusions: Consistency of responses to visual stimuli on a computerized measure of attention is a unique predictor of variance in math performance among survivors of childhood ALL. Objective testing of visual response control, rather than parent-rated attentional problems, may have clinical utility in identifying ALL survivors at risk for math difficulties.",DEC 2018,33,2018,2018-12-01,DEC,Journal,N,0887-6177,1873-5843,10.1093/arclin/acy002,NA,MEDLINE:29373636,NA,NA,NA,ARCHIVES OF CLINICAL NEUROPSYCHOLOGY,Visual Attention and Math Performance in Survivors of Childhood Acute Lymphoblastic Leukemia,ARCH CLIN NEUROPSYCH,Arch. Clin. Neuropsychol.,ARCH CLIN N,ARCH CLIN NEUROPSYCH,1,publisher,OXFORD UNIV PRESS,1,OXFORD UNIV PRESS
3490,WOS:000444703700004,WOS,"WOS.SCI,WOS.SSCI",Article,NA,NA,Article,English,58,NA,NA,NA,NA,NA,NA,NA,"Cognition,compensation,electroencephalogram,impairment,topiramate","AGE-RELATED-CHANGES,ALZHEIMERS-DISEASE,ANTIEPILEPTIC DRUGS,WORKING-MEMORY,PLASMA-CONCENTRATION,TASK-PERFORMANCE,FOLLOW-UP,TOPIRAMATE,EPILEPSY,PHARMACOKINETICS",Journal,151,40 (10): 1000-1012 2018,Life Sciences & Biomedicine,NA,"Psychology, Clinical",Clinical Neurology,"Psychology,Neurosciences & Neurology",Social Sciences,Science & Technology,"Introduction: Topiramate (TPM), a frequently prescribed antiseizure medication, can cause severe cognitive side-effects. Though these side-effects have been studied behaviorally, the underlying neural mechanisms are unknown. In a double-blind, randomized, placebo-controlled, crossover study of TPM's impact on cognition, nine healthy volunteers completed three study sessions: a no-drug baseline session and two sessions during which they received either TPM or placebo. Electroencephalogram was recorded during each session while subjects performed a working-memory task with three memory-loads.Results: Comparing TPM with baseline we found the following results. (a) TPM administration led to declines in behavioral performance. (b) Fronto-central event-related potentials (ERP) elicited by probe stimuli, representing the primary task network activity, showed strong memory-load modulations at baseline, but the magnitude of these load-dependent modulations was significantly reduced during TPM session, suggesting drug-induced impairments of the primary task network. (c) ERP responses over bilateral fronto-temporal electrodes, which were not load sensitive at baseline, showed significant memory-load modulations after TPM administration, suggesting the drug-related recruitment of additional neural resources. (d) At fronto-central scalp sites, there was significant increase in response amplitude for low memory-load during TPM session compared to baseline, and the amplitude increase was dependent on TPM plasma concentration, suggesting that the primary task network became less efficient under TPM impact. (e) At bilateral fronto-temporal electrodes, there were no ERP differences when comparing low memory-load trials, but TPM administration led to an increase in ERP responses to high load, the magnitude of which was positively correlated with task performance, suggesting that the recruited neural resources were beneficial for task performance. Placebo-TPM comparison yielded similar effects albeit with generally reduced significance and effect sizes.Conclusion: Our findings support the hypothesis that TPM impairs the primary task network by reducing its efficiency, which triggers compensatory recruitment of additional resources to maintain task performance.",2018,40,2018,2018-01-01,NA,Journal,N,1380-3395,1744-411X,10.1080/13803395.2018.1458822,NA,MEDLINE:29720037,NA,NA,NA,JOURNAL OF CLINICAL AND EXPERIMENTAL NEUROPSYCHOLOGY,Brain's compensatory response to drug-induced cognitive impairment,J CLIN EXP NEUROPSYC,J. Clin. Exp. Neuropsychol.,J CL EXP N,J CLIN EXP NEUROPSYCHOL,1,publisher,TAYLOR & FRANCIS INC,1,TAYLOR & FRANCIS INC
